,작성일,작성자,제목,내용
340,2019-09-06,heongom,,몸살이 나서 어제부터 컨디션이 너무 안좋아 동네병원 들렀다가 간호법교육학회 참여중 그냥 집에서 쉴까하다가 이번에 바뀐 법령이 많고 보건복지부 간호정책 팀 사무관과 질병관리본부에서 주는 정보도 있어 강의와 교재에 반영하기 위해 왔다. 일상스타그램 간호사그램 널스타그램 공부하는간호사 강사스타그램 프리랜서강사 강의하는여자 교재만드는여자 공스타그램 간호학과 간호직공무원 보건진료직공무원 의료기술직공무원 공무원 의료관계법규 보건의료법규 간호법교육학회 학술대회참석 가르치는사람도노력하자
1155,2019-09-13,cheeze_princesa,,전국 간호학생 총궐기 홍보 캠페인 10월 5일 토 로 계획된 전국 간호학생 총궐기 대회 의 홍보 캠페인을 진행하고자합니다. 저희의 뜻에 동참하시는 분들께서는 아래 참여 방법을 통해 홍보 캠페인에 참여해주시기 바랍니다 여러분의 작은 관심이 저희에겐 큰 힘이 됩니다 국민건강전문간호 간대협 총궐기 간호사 간호법 재정 홍보 캠페인 참여 방법 위의 포스터 캡쳐하기 본문 복사하기 캡쳐한 포스터와 본문을 본인의 에 업로드하기 필수 해시태그 국민건강전문간호 간대협 총궐기 함께 남기기 다음 3명 지목하기
339,2019-09-16,soojwoo,,2019간호정책아카데미 . 월요일 근무 끝나고 급 참여하게 된 2019 간호정책 아카데미 및 리더쉽 워크숍 . . 앞으로 간호사들이 추구해야할 방안과 간호법 제정이 절실히 필요한 이유에 대해 자세하게 알 수 있었던 날 . 간호사들이 간호법 안에서 자유로이 일할 수 있는 날을 기대하며 . 마지막은 맛있는 불고기로 마무리 . . 인천시간호사회 간호사회 널스타그램 간호사 간호사그램 월요일 널스 신동근국회의원
1153,2019-09-19,thenursesolution,,. 당연한 얘기들이지만.. 간호법 . . . 널스타그램 간호사 간호 대한간호협회 간호학과 건강 보건복지부 국회의원 정책
1154,2019-09-19,giah_kang,,대한간호협회 간호법제정 남인순의원님 안재근의원님 문재인대통령 박능후보건복지부장관님 국민건강권보장을 위해 열일하는 정부와 의원님 싸랑해요 바미당 최도자 의원 국민의 건강은 생각안하나요... 조무사의 지위향상만 생각하나요
1152,2019-09-21,koowan_kwon,,오늘 본 영상에서 정책은 멀고 이민은 가깝다라는 말을 듣고 너무 적절해서 소름이 돋았다. 간호법이 제정되면 보건정책이 바뀌면 간호협회가 들고 일어나면 현실이 바뀔까 자동차 나사 하나 바꾼다고 티코가 람보르기니 되지 않는다..
1151,2019-09-27,sugging0228,,국회 토론회 권리와책임 간호법제정 필요합니다 조금더노력하는 대한간호협회 부탁드립니다 . . . . . . . . . 널스타그램 간호사 간호사이야기 직장인스타그램 힘든 하루하루 안하고싶다
1150,2019-09-27,s___bin_v,,오늘은 임상에서 일하고있는 현직간호사가 아닌 간호사단독법시행 의료법 계정에대한 국회의원들의 토론회가 열리는 국회에 참석자로 하루를 보냈다 국회에서 오전일정이라 새벽4시50분에 알람 맞춰놓고 애들 아침 챙겨놓고 해가 뜨기도 전에 집을 나섰다 제주도 경남 경북 충청도 경기도 전국 각지에서 모인 간호사선생님들 대한간호 협회에 힘을 실어주는 의원님들 협회 회장님 교수님들의 말씀이 정말 가슴에 와닿았다 앞으로 간호사의 처우개선과 간호법계정이 어떻게 발전할것인지 지켜봐야겠다 우리는 세상에 태어남과 동시에 간호사를 만나고 죽음을 맞이하는 순간에도 간호사와 함께한다 국회에 다녀오다 국회의사당 서울상경 국민건강 환자안전 서울은역시복잡해 오랜만에콧바람 오빠아침에수고했어
1149,2019-09-28,_sing_you,,나이팅게일 선서식 나이팅게일선서식 학생간호사 구미대학교 간호학과 간호사그램 나선식 일생의한번 선서식 셀카그램 대학생 4 좋아요반사 간호법 특강 대한간호협회 저녁 피자 포테이토바베큐
1148,2019-10-08,minamingky,,나의 임신소식에 기뻐하고 바로 한달후에 밍키의 림프암을 선고받았다. 십년만의 임신이라 행복하리라 믿었던순간 최악의 고통을 동시에 받았다. 6월에 밍키목에 혹이 만져져서 다니던 병원에 갔는데 침샘염인것같다고 주사맞고 약을 처방해와서 먹으니 혹이 사라지다가 다시 올라와서 병원재방문을 했는데 아무래도 큰병원가는게낫겠다고 하셔서 소견서받고 그날 바로2차병원에 갔다. 검사는 1시간정도 걸린다고했다. 1시간기다리는데 1년같았다. 담당의사선생님이 림프암 혈액암이라고도 한다 이라고 결과를 보여주신후 목뿐만아니라 어깨 배 다리에도 혹이 퍼지고 장기에도 혹이 있다고하셨다. 길어야 1달살수있다고하셨다. 뱃속의 아기는 하나도 신경이안쓰였고 눈앞이 깜깜하고 눈물이 흐르는데 0.0001초도 걸리지않았다. 한달전 건강검진때도 이상없던 밍키였다. 아무생각이 안났고 울며 살려만달라고 매달렸다. 이미 혹이 퍼져서 수술도 못한다고하셨다. 그자리에서 얼마나 울었는지모른다. 남편이 날 겨우 달래서 앞으로 치료법 간호법 등등 설명듣고 집에 왔다. 거의 일주일간 밥도 못먹고 울기만하다가 겨우 정신차리고 밍키간호에 들어갔다. 스테로이드는 죽기전 아니면 쓰지않으려고 노력했다. 밍키가 그래도 잘버텨주고 잘따라와줬다.매일 병원가서 체크하고 링거맞고 검사하고 약도 많이먹었다..나도 배가 점점 불러오면서 매일 밍키데리고 운전해서 병원가는게 쉽지가 않았다. 간호도 어려웠지만 단한번도 후회하지않았다. 하루라도 더 살리고싶은 마음뿐... 밍키도 엄청 힘들고 아팠을텐데 소리한번 지르지않은 착한밍키..6.7월은 혹이 커졌다 작아졌다하고 크게 달라보이진않았다. 잘웃고..잘먹었다.. 8월에는 배가 엄청나게 불러왔다. 숨도 가빠지고 물이차고 간수치가 너무안좋고 모든 수치들이 안좋았다. 9월에는 털이 빠지기시작하고 몸무게가 급속도로 빠졌다. 5.7키로이던 아이가 3.7까지 떨어지다가 마지막엔 2.8키로로...9월에는 온몸의 핏기가 사라지고 악성빈혈까지와서 혈액공급을 받았다. 입원이 내키지는 않았지만 선생님이 입원치료안하면 밍키 위험하다고 결정하셔서 입원후 간수치떨어뜨리느라고 계속 링거맞고 혈액공급받고..하다가 밍키위독하다고 3일째 연락받고 가서 데려왔다. 그러다 10월이 되었다. 10월 첫주까지는 그래도 밍키가 잘버텨주고 해서 9월중순부터 밍키가 밥을 도저히 안먹어서 주사기로 밥을 주었다.. 더 오래살수 있을것같았다. 그런데 10월 둘째주부터 갑자기 혀가 괴사가 되면서 말려들어가고 입에서 피가 나오며 털이 모두 빠지고 고개조차 제대로 들지못하고 혈변과 혈뇨가 섞여나왔다..하루하루 피가 마르고 병원에선 밍키 상상도 못할 고통을 겪고있으니 안락사를 권하신다고하셨다. 할만큼했고 밍키에게도 못할짓이라고...한달정도밖에 못살거랬는데 6개월살았다고...안락사를 계속 권하셨다. 머리로는 이해가갔지만 도저히 시킬수가 없었다. 매일아침 병원가서 링거맞고 오후에 찾아오고.. 밍키의 혈관도 이제 찾을수없다고하셨다.. 그러던나날중.. 내생일이 되었다. 그날 지니가 내생일이라고 꽃과 케잌을 예약해줘서 엄마랑 밍키데리고 꽃집도가고 케잌집도 갔다. 단풍이 참 예쁘고 하늘이 참 맑았다. 밍키랑 사진도 찍었다. 그날 저녁에 밍키에게 주사기로 물을 넣어주는데 밍키가 피를 토하고 엉덩이에서도 피가 흘렀다. 너무 놀라서 병원에 데리고갔다. 더이상 아무것도 해줄수 없다고 하신후 밍키는 지금 죽을고통보다 더한고통일거라고 하셨다. 앞으로 일주일안에 갈것같은데 고통이라도 줄여주라고 하셨다. 집에 돌아와서 밍키를 보니 내 욕심으로 아이를 힘들게만 하는것같아서 통곡을하며 안락사결정을 했다. 이튿날 아침 밍키는 눈만 겨우뜨고 날 바라보았다. 입에선 또 피가 흐르고 고름이 나왔다. 물을 넣어줘도 넘기질못했다. 밍키를 안고 집을 한번 둘러보게 한후에 병원으로 갔다. 안락사..하는 병실이 따로 있었다. 우리가족만 밍키와함께 시간보내게 해주는곳이었다. 밍키가 거기서 방을 둘러보고 날 바라보았다. 마지막사진은 밍키가 가기전사진이다. 그리고 안락사를 진행했다.. 밍키가 편한표정으로 갔다.. 난 미친사람처럼 울었다.. 한참을 울고난후 밍키를 안고 장례식장으로 향했다. 가는날 하늘이 참 맑고 단풍이 참 예뻤다. 산책을 유독 좋아했던 밍키를 안고 창밖을 보여주었다. 아기가 태어나면 밍키랑 같이 행복할거란 생각만 했는데... 지금도 그때로 돌아간다면 난 똑같이 간호하고 똑같이 최선을 다할거다. 힘들었지만 다시 그때로 돌아가면 좋겠다란 생각도 수없이한다. 밍키가 너무나 보고싶은 밤이다...
1147,2019-10-25,bluebears81,,어머나... 16년간 회비낸 보람이 있구만... 간협 칭찬해. 간호정책선포식 관계자 칭찬해. 포르테디콰트로 대한간호협회 칭찬해 16년만에 간호법제정 간호정책선포식 개인준비물 방석 서울특별시간호사회 처음으로 전화해봄 연대에서 광화문으로 달려가
1146,2019-10-26,knsa_one,,대한간호협회 주관 2019 간호정책 선포식 대한간호협회에서 2019 간호정책 선포식 을 개최합니다. 이번 선포식에서 간호법 제정을 통해 보건의료체계를 혁신하겠다. 는 의지를 공포할 예정이라고 합니다. 올해 간호정책 선포식은 2020년 세계 간호사의 해 및 나이팅게일 탄생 200주년 기념 축제와 함께 열립니다. 자세한 사항은 아래 포스터를 참고해주시기 바랍니다. 일시 10월 30일 수 16 00 장소 서울 광화문광장
151,2019-10-29,yunnhumom_shs,,소중한 내 연차... 하나뿐이 내 연차... 간호정책 선포식하러 가는데 희생함... 이렇게까지해서 가는데 간호법 제정 해주라.. . . . . 내새끼들아프지마라 엄마데모하고오께 간호법제정 서울나들이 내일 서울공기만마시고다시내려가기 간호법 간호정책선포식
700,2019-10-30,jung_eun1263,,2019간호정책선포식 간호법제정 서울광화문광장 간호사 널스타그램 나이팅게일
698,2019-10-30,ssun_min,,간호 간호정책 간호법 대한간호협회
697,2019-10-30,aa_vsy,,간호정책 간호법
696,2019-10-30,rlatnal_sum,,서울 왔다가 사진만 찍고 집가기 대한간호협회 간호정책선포식 간호법제정
778,2019-10-30,dadani_93,,간호사뿐만 아니라 국민 모두의 건강을 위해 대한간호협회 경기도간호사회 간호정책선포식 간호법제정 국가스텐 나이팅게일200주년 광하문광장 간호사 널스스타그램
695,2019-10-30,call_me_jinnie,,간호 간호법
694,2019-10-30,jayoung_1021,,2019간호정책선포식 간호법제정 보건의료개혁 기리보이
693,2019-10-30,tjgus_1215,,2019 간호정책선포식 간호법재정 대한간호협회
692,2019-10-30,yeon__3_3__,,간호법제정 2019간호정책선포식 대한간호협회 보건의료개혁 대학생 간호학과 전국
701,2019-10-30,jinzinx,,간호법제정 간호정책선포식 대한간호협회
703,2019-10-30,jing_9_7,,대한간호협회 간호 간호법
704,2019-10-30,u_jin_j_,,간호 간호법 간호정책
705,2019-10-30,sep__20th__,,내가 왕이 될 상인가 그렇다면 간호법을 제정하라 나이팅게일200주년 2019간호정책선포식
732,2019-10-30,jaewon_8688,,2019 간호정책 선포식 안전하게 잘 다녀왔습니당 생각외로 뭐 한것도없고 사람이 많아서 너무 힘들었지만 이것도 돌이켜보면 나름 좋은추억이되겠져 뭐 그렇다고 또 갈래 라고 묻는다면 그건 정중히 사양하겠습니당 일상 서울 간호정책선포식 간호법제정
733,2019-10-30,maro9262,,세종대왕님 곁에 안착.... 부터 까지 바글바글하네잉 나경원씨가 온게 좀.... 많 이 거시기허다 누가 불렀을까 널스타그램 2019간호정책선포식 광화문 간호법제정 간호사와 의사의 협력을 위하여 간호사는 의사의 아랫사람이 아닙니다
