,작성일,작성자,제목,내용
843,2023-05-27,readordrink,,처음 읽어보는 부동산 책. 경제입문서도 읽고 반도체 책도 읽고 올해는 처음 도전하는 분야 책이 제법 된다. 기특하군 한 다리 건너 아는 분이 책을 쓰셨길래 직장인이 책을 하며 약간 놀란 게 첫 느낌이고 심지어 재미있다는 게 두 번째 놀라움이고 정보만 있는 게 아니라 등장인물이 있고 기승전결이 있고 밀당도 있음 읽고 나니 부동산 뉴스에서 하는 말들이 들리기 시작했다는 게 세 번째 신기함이다. 인구학 책에서도 시원하게 풀어주지 못한 의문 즉 인구가 줄어도 집값이 떨어지지 않는 이유 같은 큰 틀의 맥락을 이해하게 되었고 나로서는 생각도 안 해본 상가에 대해서도 알게 되어 유용했다. 통화나 거래량이나 벌집모형 같은 설명을 들을 때는 부동산은 과학 최소한 심리학이구나 싶었고. 무엇보다 뜨고지는 상권 이야기와 투자 꿀팁이 재미있었다. 뭐 살 돈이 있는 건 아니지만 쩝. 책을 읽으면서 최근에 난리였던 전세사기의 메커니즘이 이해되어 내친김에 기사를 좀 더 깊이 읽어보기도 했다. 맥락을 알지 못한 채로는 글자로만 이해하고 안타까워할 뿐 이게 얼마나 악랄한 범죄인지 제대로 알지 못한다는 걸 다시 깨달음. 난 재테크에 소질이 없어서 라는 생각만으로 모르고 살기로 편리하게 생각했는데 몰라도 되는 건 없는 듯. 부동산 책을 읽고 언제 어디서 뭘 살지 같은 생각은 안 하고 왜 혼자 급 진지한데 대졸자 비율이 낮았을 때는 대학 나왔다는 타이틀만으로도 만족할 수 있었겠지만 이제는 어느 대학 무슨 과인지가 더 중요해요. 이런 경향이 점점 심해지면서 수험생들은 과거보다 더 많이 노력해야 하고요. 즉 대학 자체가 희소성 있을 때는 대학이면 됐는데 지금은 어디냐가 중요해진 겁니다. 각자 적성은 다르지만 큰 줄기에서 보면 어느 전공의 전망이 좋은지 다 알다 보니 특정 학과 특정 대학에 경쟁이 몰리고 더 노력할 수밖에 없게 되죠. 집도 비슷해요. 집 자체가 부족했을 때는 내 집이 있다 가 중요했다면 집이 많아지고 집의 희소성이 줄어들수록 어디에 있는 어떤 집이냐 가 점점 중요해져요. 각자 원하는 집은 모두 다르겠지만 마치 대학처럼 어디가 좋은 곳인지 알기에 그곳에 수요가 몰리게 되고 그래서 가격이 올라갈 것이라고 봐요. 아파트 가격이 상승해서 무주택자들의 내 집 마련이 어려워진다면 정부가 뒷짐만 쥐고 있을 수 없겠죠. 그래서 부동산 안정화 정책을 내놓아요. 상승 초기에 내놓는 안정화 정책은 일반적으로 그리 강력하진 않아요. 그래서 이미 상승세를 타기 시작한 흐름을 꺾기는 어렵지요. 상승세가 급등세로 바뀌고 나면 그제서야 강력한 규제 정책을 연달아 내놓는데 그러면 시장이 안정화될 것 같지만 그게 또 아니에요. 일단 급등세를 타면 안정화 정책이 아무리 강력해도 집값이 더 오를 것 같다는 믿음이 생기거든요. 그 믿음이 유지되기 위해서는 근거가 필요하겠지요. 최근의 근거는 서울의 아파트 수요는 풍부한데 공급이 부족하다 였어요. 그래서 아직 늦지 않았다는 판단과 더 늦으면 안 된다는 조급함에 거래가 계속 이뤄지고 가격도 더 오르게 됩니다. 지금 제가 언제 주택가격이 올랐다고 얘기했죠 전 세계적으로 돈이 많이 풀린 유동성 장세 예요. 경제성장률도 물론 참조해야겠지만 경제성장률보다는 시장에 돈이 얼마나 많이 풀렸나 하는 것이 집값에 더 큰 영향을 미쳐요. 전 재산이 들어간 인생을 걸고 계약한 것들이 그렇게 무너지면 삶이 바닥부터 허물어지는 느낌이 들 거예요. 한국은 외국에 비해 치안이 좋아서 강력범죄가 적은 나라지만 반대로 사기범죄 비율은 전 세계에서 가장 높은 나라 중 하나예요. 금융 사기 부동산 사기 취업 사기 매매할부 사기 보이스피싱 등 끝도 없지요. 그래서 저도 사람을 믿으라는 말보다는 사람 조심하라는 말을 많이 들으면서 컸던 거 같아요. 2021년 경찰청 자료를 보면 전체 범죄 중 사기 비율이 약 10.7 인 16만여 건이나 돼요. 사기는 범죄의 특성상 피해자가 다수인 경우가 많다는 점을 감안하면 피해자 수가 실로 엄청나다고 할 수 있겠지요. 그냥 놀러 다닐 때와 부동산에 대한 기본 지식과 관심이 있는 상태에서 다닐 때는 눈에 보이는 것이 전혀 다르고 생각하는 것도 달라질 거예요. 그러니 많이 놀러 다니고 보고 즐기세요. 공부로 쌓은 지식 위에 다양한 경험이 차곡차곡 더해지면 나중에 큰 자산이 될 겁니다. 북스타그램 부동산공화국생존지식 허혁재 부동산 재테크 북스톤
842,2023-05-28,kimsabgk27,,2023년 예순세번째 책 차별은 당연한 거야. 범죄자 가족의 이야기 히가시노 게이고는 이 소설을 통해 뭘 말하고 싶어한걸까 범죄를 저지르면 자신뿐만 아니라 가족까지 그에 대한 책임을 떠안게 되기때문에 범죄를 저지르지 말라는 걸까 가해자 범죄자의 가족이 받는 차별과 편견은 어떻게보면 불합리한 것인데 또 그들이 가족이 저지른 죄와는 아무 상관없다는 듯이 잘 먹고 잘 사는 걸 보는 것도 용납할 수 없을거 같다. 머리로는 연좌제는 안된다고 생각하는데 마음은 또 그게 아니니... 소설 속에서는 강도살인죄지만 세상에는 갖가지 범죄를 저지른 가해자가 수없이 많은데 떠오르는 최근 사건사고만해도...전세사기 데이트폭력 살인 주가조작 학교폭력 등등 이 소설을 읽고나서 가해자 범죄자는 당연히 죗값을 치르는게 맞더라도 그들의 가족은 어디까지 책임을 져야하는 걸까 하는 생각을 하게 된다. 이세상의 수많은 가해자의 가족들은 지금 무슨 생각을 하고 있을까 자신들이 저지른 범죄가 아닌데 차별을 받고 있다고 억울해하고 있을까 완독 063 1020 편지 히가시노게이고 책스타그램 북스타그램 책 독서
841,2023-05-28,matkim_project,,곧 경매추천매물 10 자료가 소사장소피아 경매단톡방에서 전달드릴 예정입니다. 어서 어서 들어오셔서 받아가세요.부연 설명 라이브도 예정되어있어요. 프로필 링크에 있어요. 개봉박두 경매 경매스터디 부동산단톡방 부동산스터디 경매공부 친절한부동산경매과외 경매책추천 경매책 부동산책 자기계발 전세사기 부동산재테크
840,2023-05-28,daniel_park7,,요 컨셉도 괜츈한데 7 . . . . . . . . . . 동대구역오피스텔 오피스텔 대구오피 동대구오피 전세사기 동대구부동산 부동산유튜버 부동산그램 부동산 대구신축오피스텔
839,2023-05-30,kkj764523,,5월 30일 화요일 날씨 20 29 구름많음 미세먼지 보통 초미세먼지 좋음 뉴스 1.한국은 요금 인상하는데 ..전기 남아돈다는 이 나라. 핀란드 2.외국기업 떠난 홍콩의 불 꺼진 사무실 ..중국기업들이 메운다 3.삼성전자 또 외계인 납치했나 ..이번엔 바람과 빛 첨단기술 4.실업급여 가장 많이 받아간 외국인은 조선족 ..다음은 중국인 5.베이비 부머 퇴직 쏟아지자 ...자동차 이어 전업종 정년연장 아우성 6.전세사기 공포 . 중개사도 곡소리 ..올 5300곳 휴폐업 7.미 중 패권 전쟁 속 떠오르는 일 ..속끓는 반도체 8.북한 정찰 위성 6월 발사 공연 전시 소개 1.대학로 뮤지컬 김종욱 찾기 오픈런 공연입니다. 추천합니다. 2.친정엄마 장소 디큐브아트센터 6월 4일까지 공연 합니다. 김재성 연출님 응원합니다. 적극추천합니다. 3. 요즘 전세계적으로 핫한 뮤지컬입니다. 오리지널 캐스트 공연 봤는데 적극 추천합니다. 6월 25일까지 4.대학로 연극 라면 추천합니다. 가볍게 또한 가슴에 남는 따뜻한 드라마가 있습니다. 5. 뮤지컬 할린 카운티 5월 16일부터 7월 16일까지 한전아트센터 내일입니다. 6. 수원 극단 메카네 연극 살인풍경 매주토요일 오후5시 장소 소극장울림터 6월 24일 까지합니다. 좋은 연극으로 감동을 주는 극단입니다 많은 관심바랍니다. 7.박진화작가님 초대전 갤러리 초이 5월 4일부터 31일까지 합정역 7번출구 작품 너무 좋습니다. 8. 뮤지컬 여고동창생 장소 로운 아트홀 5월25일 6월 11일 까지 박해미 김완선 재미있을것 같습니다. 추천합니다. 9. 송파 키즈 에뚜왈 무용단 단원을 모집합니다. 5월 30일 까지 송파구민 여러분 많은 관심 바랍니다. 5월 30일 화요일 좋음이 많으시길 바랍니다.
838,2023-05-30,junsang___lee,,부동산 신축빌라 전세사기 서울보증대환대출 국토교통부 신혼집
837,2023-05-30,yangpyeonggun,,2023년 5월 30일 화 하루를 여는 뉴스 양평군 우리밀문화행사 성황 빗속 밀보리 밭 수천명 추억 걷기 경인일보 링크 . . . 20230529010005477 캄보디아 일꾼 양평으로 일하러 왔어요 기호일보 군 외국인 계절근로자 프로 도입 농가 13곳서 5개월 간 종사 예정 링크 . . . . 1033170 수도권제2순환로 남양주 양평 국도3호선 동두천 연천 개통 연합뉴스 31일 오후 5시 오전 10시부터 운행 가능 링크 . . . 20230528015600003 1179 양평군 주택 임대인 미납 지방세 열람 시행 중 뉴스타운 전세사기 피해 예방...임대인의 열람 동의 불필요 링크 . . . . 573569 양평군 양평군청 하루를여는뉴스 양평소식 양평뉴스 사람과자연 행복한양평
836,2023-05-30,ansancity,,팔도사투리를 자유자재로 구사하는 홍이 오늘은 경상도버전입니데이 안산시민들의 사연도 들어주고 기가 막힌 솔루션으로 고민 상담도 해주는 홍이가 나타났다 오늘 사연의 주인공은 전셋집 구하느라 고민인 20대 사회초년생 요즘 깡통전세며 전세사기 문제가 정말 심각한데 피 같은 내 돈 잃지 않고 전셋집 제대로 구하려면 어떻게 해야 할까 전셋집 구하기 전에 알아봐야 할 필수 항목들과 부동산 계약 시 주의사항까지 홍이가 전세 사기 피해 예방법을 알기 쉽게 전해드립니다 전셋집 구하는 분들 부동산 가기 전에 꼭 보고 가기 경기도 전세피해자지원센터 070 7720 4871 홍이 전세사기방지 전세사기피해예방 전세보증금반환보증 안산시유튜브 안산소셜방송 안산시 안산
835,2023-05-30,jiyoyong_93,,. 살다살다 나쁜 김씨 아저씨 때문에 입찰도 해보고 인생공부하네 공매로 불난 속 콩국수로 끄기 전세사기는 조심한다고 안당하는게 아니더이다...
834,2023-06-01,kangwonilbo,,강원도 망상지구 특혜의혹 최문순 전 지사 수사 의뢰 수순 밟는다 전세사기범 남모 62 구속 수감 중 씨가 연루된 동해안권경제자유구역 망상1지구 특혜 의혹 본보 5월8 9일자 1 2면 보도 을 감사 중인 강원도가 최문순 전 강원도지사에 대한 수사 의뢰 수순을 밟을 전망이다. 강원도감사위원회는 언론을 통해 제기된 각종 의혹들이 대부분 사실로 확인돼 수사가 불가피하다는 입장을 정한 것으로 알려져 향후 파장을 예고하고 있다. 강원도 감사위는 망상지구 감사결과 사업제안서 심사가 불공정했다는 강원일보의 단독 보도가 사실임을 확인한 것으로 알려졌다. 최기영기자 07 . . . . . 2023053113481843210 강원도 강원 전세사기 인천 미추홀구 동해안권경제자유구역 망상1지구 동해안권경제자유구역망상1지구특혜의혹 특혜 의혹 최문순 강원도지사 수사 파장 강원도감사위원회 감사 사업제안서 심사 불공정 외국계자본 동해안권경제자유구역청 경자청 예비사업자 양해각서 국가수사본부 국수본 특별법 경제자유구역의지정및운영에관한특별법제8조3항
637,2023-06-01,eunju_withyou,,전세사기 피해자 간담회 힘든 상황 속에서도 참석해주신 피해자 분들께 감사드립니다. 늦었지만 민주당이 더 노력하겠습니다. 대전시당 민생 단과 당 전세사기 센터 시민사회 피해자 지원모임 등을 통해 구체적인 사례를 모으고 지원이 필요한 부분 저희가 할 수 있는 일들을 정리 중입니다. 야당이라고 핑계대지 않고 할 수 있는 작은 것부터 풀어가보겠습니다. 간담회에 앞서 전세사기 피해 현황과 쟁점 대안 까지 강의해주신 권지웅 전세사기 고충접수 센터장님과 참석해주신 각 분야 전문가 의원님들 준비해주신 시당 관계자 분들께 감사드립니다. 전세사기 민주당 대전시당
672,2023-06-01,love9521,,이 서비스 꼭 신청해놔야 전세사기 대비할 수 있어요 바로 지자체에서 권고하는 통보서비스 인데요 이 서비스를 신청해놓으면 타인이 임의로 나의 1. 전입신고 2. 세대주 변경 3. 주민등록등본 발급 및 재발급 4. 주민등록등본 열람 또는 등초본 발급하는 것을 즉시 알림 받을 수 있어요 아예 모르는 사람이 내 동거인이 될 수 있는 세상.. 막을 수 있는 방법은 이 통보서비스를 통해 예방하는 수 밖에는 없다네요 전세사기에 취약한 우리나라.. 미리 예방이라도 해놔야 하지 않겠어요 하지만 이마저도 이런 서비스를 알고 있지 않으면 대비할 수 없으니 이 영상을 보시고 꼭 신청하세요 신청은 세대주 본인만 가능합니다 . . . . 살림팁 살림 꿀팁 전세사기 통보서비스 정부24
832,2023-06-01,mozzi__jwyw,,전세 뺏당 전세사기 시고르애기루 여긴어디 안성 이트리니티공도센트럴파크 요기오디죠 느낌 80년대
723,2023-06-01,seoulkyungjae,,글자 그대로 전셋집이 깡통이 됐다 는 말에서 시작한 깡통전세. 일련의 사태에서 우리가 놓치고 있는 건 무엇일까요 전세사기의 모든 것 한 편으로 끝 . 7 28 73 0 전세 전세사기 깡통전세 부동산 경제 일큐육공 1 60
833,2023-06-01,sacheoncity,,꼼짝마 전세사기 안심전세 으로 체크하세요 안심전세 앱으로 전세보증금 가입하고 3 할인 혜택까지 사천 사천전세보증금 사천전세
