,작성일,작성자,제목,내용
503,2022-10-05,UCa4wqP-ZqiP-hsY1PG3pfBw,[대담] 퇴직에 소득 격차에 시름…청년정책 어디로? / KBS  2022.10.05.,떠나는 20대 일하는 60대. 이미 고령화 사회에 진입한 제주의 현실입니다. 그래서 선거 때마다 강조되 온 게 청년정책이죠. 하지만 기대만큼 이렇다 할 대안은 나오지 않고 있습니다. 이런 사이 도내 공무원 퇴직자 중 절반이 이상이 청년세대이고 청년세대 사이 충격적인 소득 불평등 수치까지 나오고 있습니다. 관련해 청년정치인이죠. 한동수 도의원과 우리가 놓치고 있는 청년문제는 무엇인지 이야기 나눠봅니다. 청년정책 공무원 소득불평등 제주 기사원문 . . . . ... 뉴스제주 구독하기 . . 4 ... 제주 공식 홈페이지 . . . 페이스북 . . 인스타그램 . . 제보하기 카카오톡플러스친구 제주뉴스 친구추가 후 제보 이메일 . 페이스북 . . 인스타그램 . . 전화 064 740 7400
502,2022-10-05,UCOmypSJVHygAtZFfSPOc0vw,[청년정책]경북의성군 적극행정으로 성공한다?(재방송),뉴스 미디어 청년정책시범사업적극적인 의성군 성공사례
501,2022-10-07,UC_Je4QErqU8Db72A74OoCwA,"MZ와 청년, 젊은 세대의 진짜 이름은? MZ 연구원들이 분석한 젊은 세대의 특징! | MBTI, 미니건조기, 청년 정책",세대 1인가구 청년 와 청년 젊은 세대의 진짜 이름은 연구원들이 분석한 젊은 세대의 특징 미니건조기 청년 정책 00 00 시작 00 21 데이터 비교 분석 세대 청년 1인 가구 06 17 세대와 세대의 이미지 차이 08 34 연구원들이 구분하는 09 37 세대가 에 열광하는 이유 12 10 페이커와 종민쿤 바이브컴퍼니 . 생활변화관측소 . . . 썸트렌드 . . 영상 콘텐츠 관련 문의 7 1000 .
500,2022-10-15,UCRMSZzq73YYWprgFrjdc3wA,"2022 하반기 경기도 정책토론대축제 ""경기도 청년정책 현황 진단과 개선방안 모색""(22.10.15(토) 15:00)",경기도 정책토론대축제 경기도 청년정책 현황 진단과 개선방안 모색 일 시 2022년 10월 15일 토 15 00 진행 주 제 경기도 청년정책 현황 진단과 개선방안 모색 장 소 경기도의회 중회의실1 청년 정책을 펼치는 장민수 의원의 정책토론 많은 관심 부탁드립니다. 정책토론회 확인 경기도의회 소식이 더 궁금하다면 홈페이지 . . . 블로그 . . 페이스북 . . 트위터 . 인스타그램 . . ...
499,2022-10-16,UCJPKwEaRF5KTaHp2FPnQBvQ,[이벤트] 제 4회 청년정책 찐팬 인증 듣기평가??,청년정책 찐팬 인증 듣기평가 낮말은 새가 듣고 밤말은 쥐가 듣는다면 청년정책 은 청년이 듣는다 듣기평가 풀고 10 000원권 받아가자 참여방법 청년정책 채널 팔로우하기 게시물 댓글란에 정답 작성하기 정답자 중 3명을 뽑아 명예 청정이 타이틀을 드립니다 친구를 많이 태그하면 당첨 확률 상승 기간 10.17. 월 10.23. 일 발표 10.28. 금 경품 10 000원권 3명 참여 확인을 위해 공개계정만 참여 가능합니다. 참여 확인을 위해 이벤트 기간 동안 계정 이름을 바꾸지 말아 주세요. 경품 발송을 위해 당첨자에게 개인정보 수집 및 활용을 요청할 수 있습니다. 참여 댓글 중도 삭제 시 당첨이 취소됩니다.
498,2022-10-17,UCboJhXNpjKROxeOsjvkyk9w,청년정책?아들을 둔 부모의 마음으로! #청년정책 #MZ세대 #아버지와아들,청년이 되어 집나간 아들 녀석에게 할 수 있는 말은 많지 않습니다. 아들을 생각하는 마음으로 청년들을 바라보고 청년들이 마음껏 뛰어놀며 꿈을 잃지 않는 세상을 그려봅니다.
497,2022-10-25,UCli8R56d2rucoSRqzwT6x-g,"[대전뉴스] 대전시, 청년정책 제안 플랫폼 오픈",아나운서 대전시가 지역 청년들이 직접 청년정책을 제안하고 온오프라인 토론에 참여해 자유롭게 의견을 낼 수 있는 공간을 마련했습니다. 자세한 소식 대전시 인터넷방송 장상아 아나운서가 전합니다. 기사 대전시가 청년정책의 수요자인 청년들이 직접 정책을 제안할 수 있는 대전 청년 소통 공론 합의 플랫폼 청년제안 을 구축해 시범 운영을 시작했습니다. 대전청년포털 내 새롭게 자리 잡은 청년제안 플랫폼은 대전청년포털에 가입한 청년이라면 누구나 쉽게 참여해 청년문제와 해결을 위한 정책을 제안할 수 있습니다. 또한 청년정책이 제안된 후 30일 동안 50명 이상의 댓글 참여와 과반수의 공감을 받은 정책은 숙의토론 대상으로 선정되며 숙의토론 대상으로 선정된 제안은 대전청년정책네트워크 회원들이 정책 추진 가능 여부 등 사전조사를 진행할 계획입니다. 한편 대전시는 청년들의 참여 독려를 위해 매월 청년제안에 댓글로 공감 비공감 표시와 의견을 제시한 참여자 중 20명을 추첨 경품을 제공하는 이벤트도 진행할 예정입니다. 여러분의 소중한 제보를 받습니다. 카톡 대전 뉴스 광주 광주방송 한강 영등포 서울뉴스 대구 대구방송 문서 및 파일 사진 동영상도 제보하실 수 있습니다. 홈페이지 . . . 유튜브 채널 구독 . . 8... 무단 전제 및 재배포 금지 온라인콘텐츠의 부분발췌 상업적 이용 등 무단사용을 금합니다. 관심뉴스는 재생목록에 넣기 나중에 보기 공유하기 등을 활용해주세요 대전동구 대전중구 대전서구 유성구 대덕구 뉴스
496,2022-10-26,UCcOpzCuVnpUxgHXU6XBdTrQ,범정부 청년정책 발표···농업분야 청년 육성방안은,청년세대를 적극적으로 지원하기 위한 범정부 차원의 추진계획이 발표됐습니다. 이번 계획에는 청년의 농업 농촌 정착을 뒷받침하는 맞춤형 지원방안도 포함됐는데요. 이번 계획에 따라 청년정책이 구체화되면서 청년농 3만명 육성 목표를 향한 정부의 의지도 한층 더 분명해지고 있습니다. 손현진 기자입니다. 한국농업방송 유튜브 구독 . . 한국농업방송 한국농업방송 홈페이지 . . . 청년 청년농 청년농부 청년농업인 청년귀촌 농촌청년정책 청년정책 농업청년정책
495,2022-10-27,UCPqdinnhmxUZgFzUZoU_mLA,'청년 정책' 여기 다 모였다!… 서초 오랑 '청년 정책 박람회' / 서초 HCN,서초오랑 청년정책박람회 청년 서울시의 다양한 청년 정책을 체험할 수 있는 행사가 열립니다. 서울청년센터 서초 오랑 이 준비한 청년 정책 박람회인데요. 송원종 기자의 보도입니다. 기사 본문 보기 . 3 공식 홈페이지 . . . 공식 블로그 . . 지역방송. 모든 영상의 저작권은 에이치씨엔 에 있으며 무단 전재 및 재배포를 엄격히 금지합니다. 서초구 뉴스
494,2022-11-01,UCu1FzjrHosuKGvgIx8oBi8w,[본] 윤석열의 파장 줄이기 꼼수/ 이상민을 파면하라 등 + 윤석열의 청년정책과 예고됐던 참사,새날마켓 바로가기 . . 새날패밀리 구독하기 . . 2 ... 새날 제보 사연 및 광고문의 . . 새날 멤버십 가입하기 . . 1 ... 새날 페이스북 팔로하기 . . 새날 유튜브 구독하기 . 1 2 새날 팟빵 구독하기 . . 7290 새날 방송을 무단 복제 및 게재 시 저작권법에 의해 법적 처벌을 받을 수 있습니다. 무단 복제를 금합니다. 새날 2022 .
493,2022-11-05,UCu1FzjrHosuKGvgIx8oBi8w,[본] 대국민 사기 윤석열의 청년정책과 예고됐던 참사,이상구 복지국가소사이어티 새날마켓 바로가기 . . 새날패밀리 구독하기 . . 2 ... 새날 제보 사연 및 광고문의 . . 새날 멤버십 가입하기 . . 1 ... 새날 페이스북 팔로하기 . . 새날 유튜브 구독하기 . 1 2 새날 팟빵 구독하기 . . 7290 새날 방송을 무단 복제 및 게재 시 저작권법에 의해 법적 처벌을 받을 수 있습니다. 무단 복제를 금합니다. 새날 2022 .
492,2022-11-10,UCXw165YfPWpyoA4RG72RkEA,[썰쟁이 LIVE] 청년정책 바로알기 간담회 현장 중계(2022.11.13. AM 10:30),윤석열 권성동 청년정책 신의한수 박창훈 정치부장입니다. 국회 권성동 의원실과 청년연합이 공동주최 하는 윤석열 정부 청년 정책 첫 간담회 현장 생중계입니다. 국회 썰쟁이의 회원이 되셔서 자유민주화 운동에 동참주시기 바랍니다 . . 1... 자발적 방송 시청료 납부 계좌 안내. 우리은행 1005 403 817592 예금주 자이언츠 픽쳐스 의 에는 크리에이티브 커먼즈 저작자 표시 4.0 라이선스가 적용됩니다. . ... 아티스트 .
491,2022-11-10,UCNciccJmac2JAPdrdQrUMwQ,"원주시 도내 최초 36만 명 돌파, 청년 정책 ′집중′",원 원주시가 인구 36만 명 도시로 발돋움했습니다. 강원도 내 자치단체 중 인구가 가장 많은 도시가 됐는데요. 김 인구가 늘어난 데에는 청장년층 유입 증가가 한몫했다는 평가입니다. 원주시는 어떻게 청장년층을 끌어들였을까요 김수아 기자가 보도합니다. 헬로비전 채널 25번 지역 소식 .1 강원방송 헬로 뉴스 평일 오후 1시 30분 6시30분 우리 동네 대표 뉴스 지역 주민들이 만들어 가는 강원방송 유튜브 페이스북 헬로 강원 구독 제보 카카오 헬로비전제보 검색
490,2022-11-12,UCutUEb5peL6qCSLd39kJJOA,"청년창업과 청년정책, 장능인 겸임교수/울산대 경제학과 | 연합경제TV",청년창업과 청년정책 장능인 겸임교수 울산대 경제학과 연합경제
488,2022-11-15,UCCjtWjrTVwxUHK3G27c-_aQ,"성평등 사업비 0원 만든 뒤, 뜬금없이 청년정책 들이민 여가부",2022년 11월 15일 화 여성가족위원회 양이원영 여가위 여가부 청년 청년정책
487,2022-11-17,UCev47mZSefA6nM--tDxcxVA,나에게 딱 맞는 '맞춤형 청년정책’ 그 내용은? | 유재은 청년정책조정위원회 민간위원 (뉴텔러 ep.14),청년 청년정책 미래 역대 정부 최초로 국정과제에 반영된 청년정책 일자리 주거 교육 복지 참여 위 5가지 핵심 분야의 내용과 앞으로 달라지는 청년정책 에 대해 유재은 청년정책조정위원회 민간위원이 자세하게 알려드립니다
486,2022-11-20,UCNlQ2wMsg_mR7brbvOkHrwQ,"[윤석열정부!!2023년 청년정책]청년도약계좌5천만원현금지원!주거,대출지원! 지원금은 꼭~받으세요!!]#3.1경제독립tv",윤석열정부 2023년 청년정책 청년도약계좌5천만원현금지원 주거 대출지원 지원금은 꼭 받으세요 나에게 힘이되는 돈되는 복지정보 최신 재테크 소식 을 가장 빠르고 정확하게 받고 싶다면.....3.1경제독립 좋아요 구독 알림설정 부탁드리겠습니다 감사합니다 3.1경제독립 채널 가입안내 더 큰 혜택을 누려보세요 가입방법 아래 링크 클릭 하셔요 . . ...
485,2022-11-21,UCJPKwEaRF5KTaHp2FPnQBvQ,[이벤트] 제 5회 청년정책 찐팬 인증 듣기평가??,청년정책 찐팬 인증 듣기평가 내 장점이 뭔지 알아 바로 청년정책 잘 듣는 거야 듣기평가 풀고 빽다방 금액상품권 5천원권 받아가자 참여방법 청년정책 채널 팔로우하기 게시물 댓글란에 정답 작성하기 정답자 중 3명을 뽑아 명예 청정이 타이틀을 드립니다 기간 11.22. 화 11.27. 일 발표 11.30. 수 경품 빽다방 금액상품권 5천원권 3명 참여 확인을 위해 공개계정만 참여 가능합니다. 참여 확인을 위해 이벤트 기간 동안 계정 이름을 바꾸지 말아 주세요. 경품 발송을 위해 당첨자에게 개인정보 수집 및 활용을 요청할 수 있습니다. 참여 댓글 중도 삭제 시 당첨이 취소됩니다.
483,2022-11-22,UCaiBniKLomFVHcb5zt3lnfQ,"꿈-희망, 청년정책 토크콘서트 강연",11월18일 금 글로벌창업사관학교에서 청년정책 관련 강연이 있었다. 청년정책 청년보좌역 명예공무원 2030자문단
482,2022-11-22,UCJPKwEaRF5KTaHp2FPnQBvQ,[??#청정서포터즈] 청년을 위한 정책 한 번에 확인하는 법!,청년 정책 청년정책사용설명서 나에게 필요한 청년정책 을 어디서 어떻게 찾아야할지 모르겠다면 걱정 끝 정답은 바로 청년정책사용설명서 청년정책사용설명서는 6개의 플랫폼에서 청년정책을 알리고 있어요 블로그 인스타그램 페이스북 포스트 유튜브 카카오톡 일자리 주거 교육 문화 금융 복지 카테고리의 정책을 카드뉴스 기획기사 한컷이미지 등 다양한 형태로 알기 쉽게 제공해요 청년에게 유용한 정보가 넘치고 매달 새로운 이벤트로 혜택이 가득한 청년정책 바로가기 . 3
481,2022-11-23,UCLv3v82YNNsa8EsxrcPMjGQ,"[정치쇼] 尹정부 6개월 청년정책 평가(장예찬)/ [여의도타짜] 국정조사 합의 여야전략은? & 용산시대 소통 막 내리나 & 친명 일부 탈명? (윤태곤,장성철,김상일) 221124목",2022년 11월 24일 김태현의 정치쇼 생방송 1부 뉴스 온더 블럭 장나래 한겨레 기자 2부 이너 뷰 윤정부 6개월 청년정책 평가 10.29참사 국정조사 협상 극적 합의 고발당한 장경태 기분모독죄 장예찬 청년재단 이사장 3 4부 여의도 타짜 월드컵 윤 정치적 반전 이룰까 국정조사 합의 여야 전략은 용산시대 소통 막 내리나 민주당 친명계 일부 탈명 윤태곤 더모아 정치분석실장 장성철 공감센터 소장 김상일 정치평론가 정치쇼 김태현의정치쇼 정치쇼
480,2022-11-27,UCaiBniKLomFVHcb5zt3lnfQ,1호 청년보좌역입니다 #청년 #청년보좌역 #청년정책 #2030 #mz세대 #mz #shorts #쇼츠,청년 보좌역을 아시나요 청년보좌역은 청년을 대변합니다. 정부의 주요 정책 수립과 집행시 청년들의 의견을 수렴하여 장관께 직접 보고드리는 것이 청년보좌역의 역할입니다. 청년 창업 등 중소기업 관련 청년 정책들에 대해 좋은 의견들 댓글로 주시면 잘 수렴해서 정책에 반영될 수 있도록 하겠습니다. 청년이 주체가 되는 세상 함.께.해.줘.요.
479,2022-11-27,UCGC2S6nIEz8fQvKSz-aE7hg,"[11월 28일 LIVE] #좋은아침 ""학교 공기청정기 제 역할하나?"" / ""박완수 도정 청년정책 후퇴? "" #MBC경남라디오",11월 28일 좋은아침 학교 공기청정기 제 역할하나 박완수 도정 청년정책 후퇴 경남라디오 홈페이지 . . 페이스북 . . 인스타그램 . .
478,2022-11-28,UCJPKwEaRF5KTaHp2FPnQBvQ,[??#청정서포터즈] 도대체 청년정책 어디에서 확인해요?,청년 정책 청년정책 청년정책 도대체 어디에서 확인하냐구 청정 서포터즈가 확실하게 알려줄게 일자리 주거 교육 문화 금융 복지 카테고리의 정책을 청년정책사용설명서 에서 모 두 확인할 수 있어 해당 정책의 담당자가 정책 궁금증을 해결해주는 담당자피셜 다양한 상황 속 청년들에게 찰떡 정책을 살펴볼 수 있는 랜선상담소 내게 필요한 정책은 무엇인지 재미있게 확인 가능한 청년정책칩 우리 집 근처 청년센터를 찾을 수 있는 청년센터 구석구석 등 다.양.한. 시리즈로 청년정책 정보를 제공하고 있다구 블로그 인스타그램 페이스북 포스트 유튜브 카카오톡 총 6개의 플랫폼에서 청년정책을 알리고 또 매달 청년정책을 주제로 이벤트를 진행하고 있으니 청년정책사용설명서에서 유용한 정보와 더 많은 혜택 얻어 가길 바라 정책정보와 이벤트가 가득한 청년정책 블로그 바로가기 . 3 8
