,작성일,작성자,제목,내용
84,2023-05-02,UChRnJ6XdAANkCOJfmWSASgQ,"""거부권 행사 안 하면 파업"" 국회 통과된 간호법, 윤 대통령 두 번째 거부권 행사할까? / 무료 법률상담 신청 02-557-8295",법률 이슈 토크 3 40 03 진통 끝 간호법 통과 거부권 행사할까 권상희 시사평론가 생방송으로 진행되는 생생 법률쇼에서는 시청자들의 답답한 속을 뻥 뚫어 줄 실시간 무료 법률 상담과 더불어 시사 정치 경제 문화 등 우리 사회 속에서 발견할 수 있는 법 이야기를 보이는 라디오 형식으로 진행하여 신선함과 친근함을 더합니다. 지금까지 보지 못했던 보이는 라디오 형식의 법률 토크쇼 생생 법률쇼 는 월요일부터 금요일까지 오후 2시부터 생방송으로 진행됩니다. 매주 월 금요일 생방송 매일 오후 2시 오후 4시 00 00 오프닝 바로가기 법률 이슈 토크 1 01 57 증권발 폭락사태 후폭풍 권상희 시사평론가 법률 이슈 토크 2 28 52 사형 대신 무기징역 사실은 권상희 시사평론가 법률 이슈 토크 3 40 03 진통 끝 간호법 통과 거부권 행사할까 권상희 시사평론가 증권 무기징역 간호법
83,2023-05-02,UCfq4V1DAuaojnr2ryvWNysw,"간호법 반대 집회 참여…13개 의료단체, 단축 진료·부분파업 | 뉴스A",간호법 반대 집회 참여 13개 의료단체 단축 진료 부분파업 내일 병원 예약했으면 다시 한번 확인해 보셔야 할 것 같은데요. 의사와 간호조무사 등 13개 의료단체가 간호법 국회통과에 반발해 집단행동에 나섭니다. 대통령이 거부권으로 막지 않으면 총파업까지 불사하겠다는 입장입니다. 서주희 기자입니다. 기사 보기 . . . 000000346014 채널 뉴스 구독 . . 1 채널 뉴스 시사 프로그램 방송시간 평일 08시 50분 김진의 돌직구 쇼 12시 00분 뉴스 라이브 17시 20분 뉴스 10 19시 00분 뉴스 주말 12시 10분 토요랭킹쇼 뉴스 라이브 19시 00분 뉴스 채널 뉴스 뉴스 간호법 파업 집회 병원 예약 간호조무사 의사 의료단체 국회 총파업 홈페이지 . . . 페이스북 . . 카카오스토리 . .
81,2023-05-02,UCWlV3Lz_55UaX4JsMj-z__Q,[TV CHOSUN LIVE] 5월 3일 (수) 뉴스 퍼레이드 - '간호법 반발' 오늘 1차 파업,5월 3일 수 뉴스 퍼레이드 주요뉴스 간호법 반발 오늘 1차 파업 윤 대통령 1년 해보니 중요한 건 70대 관리인 주민 구하고 끝내 최저임금 1만 원 격론 팔 무장단체 수장 86일 단식 사망 월 금 07 30 뉴스퍼레이드 월 08 40 네트워크 매거진 월 금 09 00 신통방통 월 금 13 00 보도본부 핫라인 월 금 14 30 사건파일 24 월 금 17 30 시사쇼 이것이 정치다 월 금 21 00 뉴스9 토 일 14 00 뉴스현장 토 일 18 40 뉴스7 .19 사실을 보고 진실을 말합니다. 공식 홈페이지 . . 공식 페이스북 . . 공식 트위터 . 뉴스제보 이메일 . 카카오톡 조선제보 전화 1661 0190
93,2023-05-02,UCwRljhjVWtLqAKbsWGPU_OA,"[슬라생] ""2호 거부권 임박? 간호법 대체 뭐길래… 의사출신·간호사출신 변호사에 묻는다"" #간호법 #의사협회 #간호협회_230502",라디오 94.5 뉴스 슬기로운 라디오생활 방송 일시 2023년 5월 02일 화요일 진행 이현웅 아나운서 출연 김용범 변호사 오지은 변호사 당신에게 꼭 필요한 생활정보 슬기로운 라디오생활 실시간뉴스 간호법 의사협회 간호협회 대통령거부권 패스트트랙 구독과 알람을 설정하시면 라디오의 더 많은 프로그램을 보실 수 있습니다. 많은 댓글과 좋아요 부탁드립니다. 라이브 방송 안내 슬기로운 라디오생활 10 30 11 30 슬기로운 라디오생활 홈페이지 . 33 슬기로운 라디오생활 프로그램 소개 . 4 2 슬기로운 라디오생활 인터뷰 전문 . 슬기로운 라디오생활 오늘의 방송내용 . 슬기로운 라디오생활 다시 듣기 . 2 4 라디오 유튜브 구독 . 2 9 9 라디오 모바일 앱 . 3 4 . 2 6 제보 및 의견 문자 0945 짧은 문자 50원 긴 문자 100원 라디오 페이스북 . .
87,2023-05-02,UCG9aFJTZ-lMCHAiO1KJsirg,연가와 단축 진료로 투쟁 '간호법' 반대하는 이유는? | 이슈픽 zip,간호법 반발 오늘 연가투쟁 17일 총파업 2023.05.03 00 00 민주당 단독으로 간호법 국회 통과 쌍특검 도 패스트트랙 지정 2023.04.28 01 35 뉴스추적 이필수 대한의사협회장 간호법 반대 이유는 2023.04.25 03 23 간호법 폐기하라 보건의료단체 2만 명 도심 집회 2023.04.16 09 52 간호법 간호법반발 연가투쟁 단축진료 의사 간호조무사 간호사 이슈픽 구독하기 . . 9 1 1 구독하기 . . 84 5 8 5 1 구독하기 . . 5 1 공식 홈페이지 . . .
94,2023-05-02,UC2fNt6XqBzBhvty-vmITXXA,'간호법 반발' 의협 연가 투쟁..전남 진료 차질 없을 듯[목포MBC 뉴스데스크],목포 뉴스 간호법 제정안 등에 반발하며 의사와 간호조무사 등이 내일 3 대규모 연가 투쟁을 발표한 가운데 전남에서는 심각한 진료 차질은 빚어지지 않을 것으로 보입니다. 전라남도는 현재까지 도내에서 휴진이 예정된 의료기관은 없고 일부 의료진들이 개별적으로 연가투쟁에 참여할 것으로 보이는 만큼 의료 대란은 없을 것이라며 지자체별 비상 진료 대책도 마련하고 있다고 밝혔습니다.
98,2023-05-02,UCcQTRi69dsVYHN3exePtZ1A,"의사·간호조무사 오늘 부분파업…일부 동네의원 오후 진료 어려울 듯/""간호법 재논의 안 하면 17일 총파업""/[이슈] 2023년 5월 3일(수)/KBS",간호법 제정안의 국회 본회의 통과에 반발하는 의사와 간호조무사 등이 오늘 3일 부분파업에 나섭니다. 대한의사협회 의협 대한간호조무사협회를 비롯한 13개 보건의료단체가 참여한 보건복지의료연대 의료연대 는 오늘 연가 또는 단축진료를 하고 늦은 오후 전국 각지에서 간호법 면허박탈법 강행처리 더불어민주당 규탄대회 를 엽니다. 의료연대는 1차 연가투쟁에 이어 11일에도 같은 방식으로 2차 연가투쟁에 나설 계획입니다. 대통령의 간호법 거부권 행사를 촉구한 의료연대는 재논의가 이뤄지지 않을 경우 17일 연대 총파업을 통해 더욱 수위 높은 투쟁을 하겠다고 예고한 상황입니다. 간호법 간호사 파업 간호법반대 간호조무사 의사파업 뉴스 유튜브 구독하기 . 뉴스 유튜브 커뮤니티 . 6 39 뉴스 . . . 모바일 . . . 인스타그램 . . 페이스북 . . 트위터 . 틱톡 .
96,2023-05-02,UCwRljhjVWtLqAKbsWGPU_OA,"[슬라생] 간호법, 의사출신 간호사출신 변호사에 묻는다! | 우회전 일시정지, ""이것만 기억하세요""  #간호법 #우회전일시정지_230502",라디오 94.5 뉴스 슬기로운 라디오생활 방송 일시 2023년 5월 2일 화요일 진행 이현웅 아나운서 출연 김용범 변호사 오지은 변호사 강우원 한강사업본부 문화홍보과 팀장 최봉근 바이오사이언스 박사 이호근 대덕대 교수 당신에게 꼭 필요한 생활정보 슬기로운 라디오생활 실시간뉴스 간호법 간호사 의사 의료파업 우회전일시정지 우회전신호등 잠수교 당뇨 영양제 구독과 알람을 설정하시면 라디오의 더 많은 프로그램을 보실 수 있습니다. 많은 댓글과 좋아요 부탁드립니다. 라이브 방송 안내 슬기로운 라디오생활 10 30 11 30 슬기로운 라디오생활 홈페이지 . 33 슬기로운 라디오생활 프로그램 소개 . 4 2 슬기로운 라디오생활 인터뷰 전문 . 슬기로운 라디오생활 오늘의 방송내용 . 슬기로운 라디오생활 다시 듣기 . 2 4 라디오 유튜브 구독 . 2 9 9 라디오 모바일 앱 . 3 4 . 2 6 제보 및 의견 문자 0945 짧은 문자 50원 긴 문자 100원 라디오 페이스북 . .
95,2023-05-02,UCLv3v82YNNsa8EsxrcPMjGQ,"[정치쇼] 尹-박광온 회동 거절?(서영교)/尹방미 경제성과(장영진 산자부 차관)/[MZ토론] 영부인의 역할?(장예찬, 박성민, 류호정)/[낭만닥터 조사부] 간호법 논란 230503",2023년 5월 3일 김태현의 정치쇼 생방송 1부 07 05 08 00 뉴스 온더 블럭 손지은 서울신문 기자 이너 뷰 1 윤 박광온 회동 거절 이재명 패싱 때문 대통령 배우자법 추진 이유는 검찰 자진 출석한 송영길 왜 개딸 박광온 탄핵 청원 견고한 통합 가능 서영교 더불어민주당 최고위원 이너 뷰 2 산업부에 듣는 한미정상회담 경제성과 윤 미 투자계속 확대 유치 성과는 반도체법 우려는 여전 미 향하는 한 반도체 윈윈 맞나 장영진 산업통상자원부 1차관 2 3부 8 00 09 00 토론 들이 본 윤 방미와 영부인의 역할 노동절 분신 노조 간부 사망 짚어볼 점은 대통령실 태영호에 공천 거론 여 1호 청년정책 토익 유효기간 5년 장예찬 국민의힘 청년최고위원 박성민 더불어민주당 전 최고위원 류호정 정의당 의원 낭만닥터 조사부 간호법 논란 진짜 문제는 조동찬 의학전문기자 한미정상회담경제성과 윤석열박광온회동불발 송영길검찰자진출석 산업통상자원부출연 장영진차관 서영교 토론 정치쇼 김태현의정치쇼 정치쇼 균형잡힌시사
111,2023-05-02,UCNbYt65wiTchnxD-KNwXsAA,"의료단체, 부분 파업 대신 간호법 반대 집회 개최 | 대구MBC뉴스",대구 뉴스 대구 보건복지의료단체 부분파업 민주당 간호사협회 진실을 향해 깊이있게 접근하는 대구 공식 유튜브 채널입니다. 대구 계정 메시지나 댓글을 통해 제보 주세요 대구 웹사이트 . 트위터 . 페이스북 . . 네이버 블로그 . . 제보시스템 . 제보전화 053.740.9900 카카오톡제보 010.4088.1577 친구찾기 검색
110,2023-05-02,UCM8BcGB6BWKq3utIMhGKnUA,[간호법 반대 단식투쟁 현장 취재] 그들이 간호법을 반대하는 이유,고성국 고성국 간호법 의료법 의사 간호사 간호조무사 대한의사협회 이필수 대한간호조무사협회 곽지연 만만운동 농협 317 0024 5198 61 전화신청 010 9045 3010 자동이체 1877 1891 만만회원이 되어주십시요 좋은 방송으로 보답하겠습니다.
109,2023-05-02,UChlgI3UHCOnwUGzWzbJ3H5w,'간호법 반발' 보건의료연대 오늘 부분 파업...진료차질 크진 않을 듯 / YTN,간호법 제정에 반대하는 대한의사협회 등 13개 보건의료단체가 오늘 부분 파업을 진행합니다. 의사협회와 간호조무사협회 등 13개 단체 보건복지의료연대는 오늘 연가투쟁과 진료단축 등의 부분파업을 한다고 밝혔습니다. 연가투쟁은 간호조무사를 중심으로 진행돼 큰 진료 차질은 없을 전망입니다. 보건의료연대는 오는 11일에 2차 부분 파업을 한 뒤 간호법 재검토가 이뤄지지 않으면 오는 17일에는 연대 총파업을 하는 등 투쟁 수위를 높여갈 것이라고 강조했습니다. 연가투쟁과 함께 오늘 오후 5시 반에는 전국 각 시도에서 동시다발로 의사와 간호조무사 등 보건의료 직역들이 참여해 간호법 통과를 주도한 더불어민주당에 대한 규탄대회를 진행합니다. 김평정 . . 당신의 제보가 뉴스가 됩니다 카카오톡 검색해 채널 추가 전화 02 398 8585 메일 . . 기사 원문 . . . 0103 202305030001527649 제보 하기 . . . . 유튜브 채널 구독 . 5 무단 전재 및 재배포금지
108,2023-05-02,UCsU-I-vHLiaMfV_ceaYz5rQ,"""간호법 반발"" 보건복지의료연대, 부분파업 / JTBC 상암동 클라스",간호법에 반대하는 의사와 간호조무사 등이 속한 보건복지의료연대가 오늘 3일 부분 파업에 나섭니다. 이에 따라 일부 동네 의원들은 진료 시간을 단축하거나 일찍 문을 닫을 수 있습니다. 의료연대는 대통령의 거부권 행사 등 관련 요구가 수용되지 않으면 오는 17일 총파업에 돌입하겠다고 밝혔습니다. 기사 전문 . . . . 12124780 시리즈 더 보기 . 3 1 33 19 0 6 852 3 간호법반발 보건복지의료연대 연대파업 상암동클라스 고석승기자 본방 후 유튜브에서 앵커들과 더 가까이 모바일라이브 시청하기 . 3 뉴스레터 구독하기 . 3 5 유튜브 구독하기 . 2 유튜브 커뮤니티 . 2 뉴스 공식 페이지 홈페이지 . . . . . . . 페이스북 . . 트위터 . 인스타그램 . . 제보하기 . . . . 방송사 . .
107,2023-05-02,UCTHCOPwqNfZ0uiKOvFyhGwg,'간호법 반발' 내일 단축진료…17일 총파업 / 연합뉴스TV (YonhapnewsTV),간호법 반발 내일 단축진료 17일 총파업 앵커 간호법 제정안 국회 통과에 반발하는 의사 간호조무사 등이 내일 3일 집단행동에 돌입합니다. 대통령이 간호법에 거부권을 행사하지 않으면 2주 후엔 총파업을 벌일 계획입니다. 최덕재 기자입니다. 기자 현장음 국민건강 갈라치는 간호법안 폐기하라 의료분열을 조장하는 간호법 폐기하라 의사협회 간호조무사협회 등 13개 보건의료단체가 참여한 보건복지의료연대가 간호법 제정안에 반대하며 내일 3일 단축진료를 합니다. 연가를 내거나 오전에만 진료하고 오후부터 서울 국회의사당 앞 등 전국에서 집회를 엽니다. 11일에도 같은 방식으로 집회를 열고 이후에도 간호법 재논의 요구가 받아들여지지 않으면 17일 연대 총파업에 들어가겠다고 엄포를 놨습니다. 박명하 대한의사협회 비상대책위원장 간호사보다 규모나 영향력 등에서 힘이 없는 약소직역들이 벼랑 끝으로 내몰리게 됩니다. 400만 보건복지의료인들이 총력 투쟁할 것입니다. 총파업 시기가 결정되면서 2020년 이후 3년 만에 또 한 번의 의료공백이 예상됩니다. 실제 진료 거부와 파업에 들어가면 2000년 의약분업 사태 2014년 원격의료 반대 2020년 의대 정원 확대 반대에 이어 4번째 집단 의료 거부가 됩니다. 다만 총파업에 대학병원급 교수 전공의 등이 참여할지 중환자실이나 응급실 운영을 어떻게 할지 등에 대해선 논의 중입니다. 3년 전 의대 정원 확대 반대 총파업 땐 전공의 파업 참여율이 70 를 넘어 의료현장 혼란이 컸습니다. 보건의료연대는 파업 등 단체행동에 대한 설문 결과 개원의 전공의 교수 등 83 이상이 찬성했다 고 주장하고 있습니다. 의료연대는 17일 이전 거부권이 행사되면 추후 입장을 밝히고 그렇지 않을 경우 17일 총파업을 강행할 계획입니다. 연합뉴스 최덕재입니다. . . 간호법 통과 의협 단축진료 전국집회 총파업 17일 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
