,작성일,작성자,제목,내용
356,2021-10-19,UChlgI3UHCOnwUGzWzbJ3H5w,"경범죄 취급했던 '스토킹'...""내일부터 엄중 처벌"" / YTN",앵커 스토킹 범죄로 인한 피해가 끊이지 않고 있지만 지금까지는 관련법이 없어 대부분 솜방망이 처분에 그쳤는데요. 내일 21일 부터는 스토킹 처벌법 이 시행돼 처벌 수위가 최대 5년 이하의 징역으로 대폭 강화됩니다. 김다연 기자가 보도합니다. 기자 한 남성이 휴대전화 가게 안을 뚫어지게 바라봅니다. 아예 자리를 잡고 앉아 한참을 쳐다보고 갑자기 휴대전화를 땅에 던지는 등 돌발행동도 저지릅니다. 30대 중국인 씨가 가게 여직원을 스토킹하는 모습입니다. 목격자 씨 가게 문앞 유리창에서 10 15분씩 쪼그리고 앉아서 지속해서 쳐다보기도 하고 . 문 열고 들어와서 어디 갔느냐 퇴근했냐 이런 것도 물어볼 때도 있고요. 지난해 손님으로 가게를 찾았던 씨는 지난 7월부터 본격적으로 스토킹을 시작했고 강제로 껴안는 등 추행까지 시도했습니다. 가해 남성 씨는 피해 여성이 신고하자 현장을 달아났고 경찰의 추적과 설득 끝에 자진 출석했습니다. 하지만 씨는 별다른 처벌 없이 귀가 조처됐습니다. 스토킹은 노상방뇨 같은 경범죄로 취급돼 10만 원 이하 벌금이나 구류 또는 과료에만 처할 수 있기 때문입니다. 하지만 내일 21일 부터는 스토킹만으로도 중범죄로 간주해 체포와 구속 실형 선고까지 가능해집니다. 새로 시행되는 스토킹 처벌법에서는 상대방 의사에 반해 따라다니거나 지켜보고 말이나 글 등으로 불안감을 전하는 행위를 모두 스토킹으로 규정했습니다. 이런 행위가 지속해서 반복되면 3년 이하 징역이나 3천만 원 이하의 벌금형에 처할 수 있고 흉기 등을 사용할 경우엔 5년 이하 징역으로 처벌 수위가 더 높아집니다. 또 긴급응급조치에 따라 가해자가 피해자 주변 100 이내 접근하거나 연락하는 것도 금지할 수 있게 됩니다. 다만 피해자가 원하지 않으면 처벌할 수 없는 반의사불벌죄에 해당해 가해자가 신고하지 못하도록 협박할 우려가 있고 보호조치가 당사자에게만 적용된다는 점에서 실효성이 떨어진다는 지적도 제기됩니다. 이웅혁 건국대 경찰학과 교수 당사자와 연관이 있는 가족이라든가 지인 역시 대상으로 삼는 것이 필요하고요. 스토킹 전담 경찰 요원들의 확보와 스토킹에 관한 사전교육도 함께 수반돼야 하는 문제가 아닌가 생각됩니다. 스토킹이 강력범죄로 이어지지 않도록 처벌을 강화하는 것과 별도로 피해자가 해를 입을 가능성을 빈틈없이 차단할 수 있는 보호 대책도 뒤따라야 할 것으로 보입니다. 김다연입니다. 당신의 제보가 뉴스가 됩니다 은 여러분의 소중한 제보를 기다립니다. 카카오톡 을 검색해 채널 추가 전화 02 398 8585 메일 . . 온라인 제보 . . .
355,2021-10-19,UCcQTRi69dsVYHN3exePtZ1A,스토킹 처벌법 모레(21일) 시행…지속되고 반복되면 ‘범죄’ / KBS  2021.10.19.,꽃배달 왔습니다 한 여성이 문자를 받고 현관문을 열어보니 평소 알고 지내던 남성이 서 있었습니다. 이 남성은 강제로 집에 들어와 폭력을 휘둘렀고 피해 여성은 스토커가 왔다며 경찰에 신고한 걸로 알려졌습니다. 며칠전 서울 금천구에서 있었던 일입니다. 이런 스토킹 범죄가 위험한 건 단순한 집착이나 접근으로 끝나지 않기 때문입니다. 세 모녀를 숨지게 한 김태현 사건처럼 끔찍한 범죄로 이어질 수도 있습니다. 이런 피해를 막자는 스토킹 처벌법이 모레 21일 부터 시행되는데 어디까지가 스토킹인지 또 피해자들은 어떻게 해야 보호받을 수 있는지 이수민 기자가 자세히 설명드립니다. 리포트 집 갈 때마다 돌아서 간다 아파트 1층에서 슥 다가오는 검은 패딩 . 지난 2월 김태현에게 살해당한 여성이 친구에게 보낸 문자입니다. 김태현 번호를 차단했는데 자꾸 다른 번호로 연락이 온다 진짜로 많이 무섭다고도 했습니다. 모두 스토킹처벌법이 정한 스토킹 행위 입니다. 접근하거나 따라다니는 행위. 일상 생활을 하는 장소에서 기다리거나 지켜보는 행위. 우편이나 전화 인터넷으로 물건이나 글을 보내 불안감과 공포감을 조성하는 것 모두 스토킹 행위에 해당합니다. 앞으론 이런 스토킹 행위를 신고하면 경찰이 출동해 가해자와 피해자를 분리하고 처벌을 경고할 수 있습니다. 이렇게 경고를 해도 계속 스토킹 행위를 할 경우 스토킹 범죄 로 간주합니다. 징역 3년 또는 3천만 원 이하의 벌금형에 처할 수 있습니다. 흉기를 썼다면 처벌은 가중됩니다. 피해자가 원하면 경찰에 보호 조치를 요청할 수도 있습니다. 경찰은 스토커에게 100미터 이내 접근 금지 나 연락 금지 를 명령할 수 있고 위반하면 처벌할 수 있습니다. 스토킹 범죄 전력자가 재범할 위험이 있을 경우 경찰은 법원의 승인을 받아 유치장이나 구치소에 한 달까지 가둘 수도 있습니다. 조주은 경찰청 여성청소년안전기획관 스토킹 범죄가 더 큰 범죄로 이어지는 것을 저희가 예방하고 더 큰 추가 피해로 이어지는 것을 차단할 수 있는 효과를 가질 것으로 예상하고 있습니다. 올해 신고된 스토킹 피해는 지난달까지 6천 건으로 지난해 같은 기간보다 70 늘었습니다. 스토킹처벌법은 남녀관계가 아니어도 적용됩니다. 층간 소음 때문에 이웃집에 올라가 대문에 협박성 메모를 붙이는 경우 밀린 공사대금을 갚으라고 거래처 대표를 회사나 집까지 쫓아간 경우 모두 스토킹 행위 가 될 수 있습니다. 를 검색해 전화번호를 알아내고 문자를 보내는 건 어떨까요 번호를 알아내는 행위는 스토킹이 아니지만 그 번호로 계속 문자를 보내면 스토킹에 해당합니다. 헷갈리는 건 스토킹 행위 와 스토킹 범죄 를 나누는 기준입니다. 법에는 스토킹 행위가 지속되거나 반복되면 범죄라고 돼 있습니다. 다만 몇 회 이상이면 범죄 이런 식의 기준은 없습니다. 가해자와 피해자가 어떤 관계였는지 기사 원문보기 . . . . ... 제보 하기 카카오톡 제보 검색 전화 02 781 1234 홈페이지 . 4 이메일 1234 . . 스토킹 범죄행위 대금독촉
350,2021-10-20,UCe8HrlhMkYlQ_61EjrrQlHw,[사건X파일] 단순 스토킹도 처벌되는 '스토킹 처벌법' 오늘부터 시행,오늘 20일 파일에서는 내일부터 시행되는 스토킹처벌법 에 대해 알아봅니다.
354,2021-10-20,UC8_408tfmaoxfLojeewyuYQ,스토킹범죄의 처벌 등에 관한 법률 시행,스토킹범죄의 처벌 등에 관한 법률 시행 스토킹범죄의 처벌 등에 관한 법률 시행 2021년 10월 21일 오늘부터 스토킹처벌법이 시행됩니다. 스토킹 사랑이 아닙니다. 한 사람의 소중한 삶을 파괴하는 범죄입니다.
353,2021-10-20,UCF4Wxdo3inmxP-Y59wXDsFw,'안 만나줘서' 살인까지‥전조 증상 '스토킹' 내일부터 처벌 (2021.10.20/뉴스데스크/MBC),여성이 피해자인 살인 사건 네 건 중에 한 건은 만나주지 않는다 는 이유로 일어난다고 합니다. 최근에도 폭력과 강력 범죄의 시작인 스토킹과 관련된 범죄가 잇따르고 있는데요. 내일부터 이런 범죄를 줄이기 위한 스토킹 처벌법이 시행에 들어갑니다. . . 2021 ... 스토킹 성범죄 성폭력
352,2021-10-20,UCF4Wxdo3inmxP-Y59wXDsFw,안 만나줘서 살인까지‥'스토킹' 오늘부터 처벌 (2021.10.21/뉴스투데이/MBC),피해자가 여성인 살인사건 네 건 중 한 건은 만나주지 않는다 는 이유로 일어납니다. 이렇게 스토킹에서 비롯된 강력범죄가 끊이지 않고 있는 가운데 스토킹처벌법이 오늘부터 시행됩니다. . . 2021 ... 스토킹 피해자 스토킹처벌법
351,2021-10-20,UC_WDWmHBM9_Ysjv9gr2UIVQ,스토킹 처벌법 시행  앞으로 중처벌 20211020,스토킹 처벌법 시행..앞으로 중처벌 내일 10 21 부터 스토킹 범죄에 대해 처벌이 대폭 강화됩니다. 연인이나 이웃 간 갈등은 물론 채권 채무 관계인이 주거지에 찾아오는 행위까지 그 범위가 폭넓게 적용됩니다. 배윤주 기잡니다. 리포트 지난 1월 20대 씨는 일주일도 사귀지 않은 여자친구의 헤어지자는 말에 화가 나 수십차례 문자를 보내고 남구의 집 앞으로 찾아갔습니다. 해당 여성은 출퇴근이나 병원 치료 등으로 외출 할 때마다 씨가 자신의 뒤를 쫓고 따라다니자 공포감을 느끼고 씨를 경찰에 신고했습니다. 하지만 씨의 행위는 경범죄로 취급돼 범칙금 8만 원이 처벌의 전부였습니다. 브릿지 그러나 스토킹처벌법이 시행됨에 따라 앞으로는 상대방에 의사에 반해 공포감을 주는 행위는 스토킹으로 규정돼 처벌이 대폭 강화됩니다. 1 스토킹처벌법은 접근하거나 따라다니는 행위 주거지나 직장에서 기다리거나 지켜보는 행위 물건을 전하거나 물건을 훼손하는 행위까지 스토킹으로 규정합니다. 2 연인 관계 뿐 아니라 이웃 간이나 채권 채무 관계에도 적용되며 반복적으로 스토킹 행위를 한다면 최대 5년 이하 징역 또는 5천만원 이하의 벌금형에 처할 수 있습니다. 또 경찰은 100미터 이내 접근 금지나 연락금지를 명령할 수 있게 됐습니다. 법 시행에 따라 울산경찰청은 지구대나 파출소 등 일선 경찰에게 스토킹 대응 전문교육을 실시하고 있습니다. 인터뷰 김종민 울산경찰청 여성보호계장 상대방의 의사에 반하고 정당한 이유 없이 접근 전화 지켜보는 행위 등을 지속 반복한다면 스토킹 처벌법이 적용됩니다. 울산경찰은 전문 교육을 통해 피해자 보호부터 수사까지 최선을 다하겠습니다. 올해 9월까지 울산에서 신고된 스토킹 행위는 모두 133건 피해자 보호보다는 가해자 처벌에 치중돼 있다는 지적 속에서 시행되는 스토킹처벌법이 스토킹 행위를 줄이는 데 기여할지 주목됩니다. 뉴스 배윤줍니다.
349,2021-10-20,UCcQTRi69dsVYHN3exePtZ1A,"‘스토킹 처벌법’ 시행, 반복하면 3년 이하 징역…이웃 간 분쟁 등에도 적용 / KBS  2021.10.21.",스토킹처벌법이 시행되면서오늘부터 스토킹 범죄를 저지르면 3년 이하의 징역에 처하고 흉기 등을 들고 범죄를 저지르는 경우 최대 5년의 징역형을 받을 수 있습니다. 스토킹 행위 란 거부 의사에 반해 상대 또는 그의 가족 동거인에게 접근하거나 주거지 근처에서 기다리거나 지켜보는 행위 우편 전화 등을 이용해 글 그림 영상 등을 보내는 행위 등 불안과 공포심을 일으키는 행위입니다. 스토킹처벌법은 연인 관계뿐만 아니라 사이버 괴롭힘과 층간소음 등 이웃 간 분쟁 학부모와 교사 등 업무적 관계 불법 채권추심 등 채권 채무 관계에도 적용됩니다. 기사 원문보기 . . . . ... 제보 하기 카카오톡 제보 검색 전화 02 781 1234 홈페이지 . 4 이메일 1234 . . 스토킹처벌법 징역 흉기
348,2021-10-20,UCpVw9Y6pqUiCY0Sgc8Ae9mA,[사사건건 플러스] 스토킹 처벌법 내일부터 시행!_KBS 211020 방송,스토킹처벌법 스토킹행위 스토킹범죄 스토킹 강력범죄의 전조현상 강간 살인 방화로 이어지는 경우 많아 정확한 성별 통계 어려우나 남성 피해자도 있어 과거 경범죄 처벌법상 지속적인 괴롭힘은 벌금 10만 원 법적 근거 미흡해 스토킹 처벌법 피해자 요건에 성별 제한 없어 동성 간에도 성립 스토킹 처벌법 스토킹 행위와 범죄 구분 지속적 반복적일 때 범죄 에 해당 22년만에 통과됐지만 스토킹 처벌법 한계 피해자 보호 조치 미흡 수사권 발동 된 후에야 가능 방송시간 10월 20일 수 16 00 17 00 1 진행 범기영 기자 출연 박수진 변호사
344,2021-10-21,UCTHCOPwqNfZ0uiKOvFyhGwg,"'스토킹 처벌법' 오늘 시행…""최대 징역5년"" / 연합뉴스TV (YonhapnewsTV)",스토킹 처벌법 오늘 시행 최대 징역5년 앵커 지난 3월 국회를 통과한 스토킹 처벌법이 오늘 21일 부터 시행됐습니다. 그동안 스토킹은 경범죄로 취급돼 많아야 벌금 10만원을 부과하는 데 그쳤지만 앞으로는 최대 5년의 징역형까지 처벌이 가능해집니다. 홍정원 기자가 자세한 내용을 짚어봤습니다. 기자 지난 3월 온라인 게임에서 만난 여성을 스토킹하다 모친 등 일가족 3명을 잔혹하게 살해한 김태현. 김태현 노원구 세모녀 살인사건 피고인 피해 여성분 스토킹한 혐의 인정하시나요 죄송합니다. 끔찍한 범죄의 시작은 스토킹이었는데 이때만 해도 스토킹은 경범죄에 불과했습니다. 장혜영 정의당 의원 현행법상 스토킹은 경범죄 처벌법에 따라 처벌이 가능하나 그 수위가 고작 10만원 이하의 벌금에 그치는 등 오랜 논의 끝에 스토킹 처벌법이 국회 문턱을 넘었고. 박병석 국회의장 스토킹 범죄의 처벌 등에 관한 법률은 가결됐음을 선포합니다. 이제 본격 시행됐습니다. 먼저 처벌 수위가 대폭 강화됐습니다. 스토킹만으로도 체포와 구속 실형 선고가 가능해졌습니다. 서범수 국민의힘 의원 스토킹 범죄에 대해선 3년 이하의 징역 또는 3천만원 이하의 벌금에 처하도록 하고 있다. 흉기를 들고 있었다면 징역 5년 이하 또는 5천만원 이하의 벌금으로 처벌 수위가 올라갑니다. 스토킹 판단 여부는 지속성과 반복성에 달렸습니다. 상대방이 원치 않는데 반복해서 따라다니고 지켜보거나 전화와 문자는 물론 물건을 보내는 것도 모두 스토킹입니다. 직접 하지 않고 다른 사람을 시켰더라도 마찬가지입니다. 스토킹 신고가 들어오면 경찰은 가해자에게 피해자 주변 100 내 접근과 연락을 금지시킬 수 있습니다. 다만 피해자가 원치 않으면 처벌이 불가능하고 본인 외에 가족은 보호받을 수 없다는 점 등은 숙제로 남았습니다. 연합뉴스 홍정원입니다. . . 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
345,2021-10-21,UCV5FUnJ-dcymMrHINxrH1mA,스토킹 처벌법 시행 211021 [TBC-띠비띠],스토킹 최대 5년 이하 징역 처벌 가능 대구경북소식 남효주기자
347,2021-10-21,UCWlV3Lz_55UaX4JsMj-z__Q,"스토킹 처벌법 시행, 최대 5년형…지속·반복 '기준 모호' 지적 [뉴스 9]",오늘부터 스토킹 처벌법 이 시행돼 누군가를 단순히 쫓아다니거나 감시하는 행위도 법적 처벌이 가능해졌습니다. 다만 처벌 조건인 행위의 지속성 이나 반복성 을 어떻게 판단할 것인가 등은 모호하다는 지적입니다. .19 사실을 보고 진실을 말합니다. 공식 홈페이지 . . 공식 페이스북 . . 공식 트위터 . 뉴스제보 이메일 . 카카오톡 조선제보 전화 1661 0190
346,2021-10-21,UCcQTRi69dsVYHN3exePtZ1A,스토킹처벌법 첫 체포…“경찰 처벌 경고에도 또 방문” / KBS  2021.10.22.,스토킹처벌법을 적용해 피의자를 현행범으로 체포한 첫 사례가 나왔습니다. 전북 덕진경찰서는 어제 새벽 전주시 덕진구의 한 주택가에서 전 여자친구를 스토킹한 혐의로 30대 남성을 체포해 조사했습니다. 기사 원문보기 . . . . ... 제보 하기 카카오톡 제보 검색 전화 02 781 1234 홈페이지 . 4 이메일 1234 . . 스토킹처벌법 체포 전북
336,2021-10-22,UCcQTRi69dsVYHN3exePtZ1A,‘스토킹 처벌법’ 첫 적용 20대 남성 체포 / KBS  2021.10.22.,기사 원문보기 . . . . ... 제보 하기 카카오톡 제보 검색 전화 02 781 1234 홈페이지 . 4 이메일 1234 . .
337,2021-10-22,UCRA5hbjN2NDxzNxXZkOAmKg,"[뉴스데스크]연인 집 수차례 벨... ""스토킹 처벌법 첫 적용' | 전주MBC 211022 방송",전 여자친구 집을 반복적으로 찾아 초인종을 누른 남성이 어제부터 21 첫 시행된 스토킹처벌법을 적용받게 됐습니다. 전주 덕진경찰서에 따르면 불구속 입건된 25살 씨는 어제 새벽 1시 반쯤 피해자 집을 찾아 초인종을 눌러 경찰의 경고를 받고도 1시간 뒤 범행을 반복해 현행범으로 체포됐습니다. 어제부터 시행된 스토킹처벌법은 기존 범칙금에 그쳤던 스토킹 범죄에 대해 징역 3년 이하 또는 3천만 원 이하의 벌금형에 처할 수 있도록 규정하고 있습니다. 스토킹처벌법 전주 범죄
